np,nc,no
5.66333,9.73894,0.503906
5.69918,9.73894,0.503906
5.61978,9.73894,0.503906
5.62786,9.73894,0.503906
5.68028,9.73894,0.514343
5.81075,9.73894,0.514343
5.94117,9.63422,0.514343
5.86322,9.63422,0.514343
5.81953,9.63422,0.5224
5.7931,9.63422,0.5224
5.8981,9.5295,0.513611
5.95951,9.5295,0.513611
5.96771,9.5295,0.515259
6.14958,9.5295,0.515259
6.15766,9.42478,0.528076
6.25381,9.42478,0.528076
6.27092,9.42478,0.527527
6.20923,9.42478,0.527527
6.3675,9.42478,0.534485
6.33298,9.42478,0.534485
6.22934,9.32006,0.522766
6.24635,9.32006,0.522766
6.29716,9.32006,0.528809
6.45425,9.32006,0.528809
6.46982,9.21534,0.528625
6.49633,9.21534,0.528625
6.49765,9.21534,0.537781
6.53132,9.21534,0.537781
6.60157,9.21534,0.545837
6.6103,9.21534,0.545837
6.66113,9.32006,0.540894
6.53063,9.32006,0.540894
6.41811,9.42478,0.533752
6.54922,9.42478,0.533752
6.49655,9.42478,0.520935
6.43562,9.42478,0.520935
6.49655,9.42478,0.531189
6.54836,9.42478,0.531189
6.5227,9.5295,0.526978
6.47924,9.5295,0.526978
6.44473,9.42478,0.529175
6.4278,9.42478,0.529175
6.35907,9.42478,0.526428
6.34093,9.42478,0.526428
6.34903,9.42478,0.529175
6.30564,9.42478,0.529175
6.37508,9.42478,0.526978
6.35834,9.42478,0.526978
6.47215,9.42478,0.538147
6.41901,9.42478,0.538147
6.38351,9.42478,0.532288
6.3229,9.42478,0.532288
6.28838,9.42478,0.526245
6.39307,9.42478,0.526245
6.26203,9.5295,0.529724
6.11451,9.5295,0.529724
6.17533,9.5295,0.518555
6.11506,9.5295,0.518555
6.02814,9.5295,0.533203
6.05309,9.5295,0.533203
6.03632,9.5295,0.521851
6.05478,9.5295,0.521851
5.99341,9.5295,0.534119
5.9322,9.5295,0.534119
5.95873,9.5295,0.527344
5.83684,9.5295,0.527344
5.81066,9.5295,0.527344
5.89776,9.5295,0.5224
5.81094,9.63422,0.518372
5.74181,9.63422,0.518372
5.71464,9.63422,0.52478
5.82759,9.63422,0.52478
5.82774,9.63422,0.521118
5.80226,9.63422,0.521118
5.89738,9.63422,0.511414
5.88011,9.63422,0.511414
5.86308,9.63422,0.518188
5.88894,9.63422,0.518188
5.9323,9.63422,0.514343
6.0718,9.63422,0.514343
6.046,9.63422,0.519653
6.08901,9.63422,0.519653
6.01985,9.5295,0.510315
6.09819,9.5295,0.510315
6.20193,9.32006,0.525513
6.20929,9.32006,0.525513
6.20075,9.32006,0.528809
6.22771,9.32006,0.528809
6.24635,9.21534,0.534851
6.31535,9.21534,0.534851
6.29644,9.21534,0.530823
6.39238,9.21534,0.530823
6.55693,9.21534,0.537964
6.72243,9.21534,0.537964
6.62788,9.11062,0.54364
6.54943,9.11062,0.54364
6.60237,9.11062,0.542358
6.60211,9.11062,0.542358
6.59256,9.11062,0.545105
6.60911,9.11062,0.545105
6.54825,9.11062,0.538147
6.65299,9.11062,0.538147
6.58373,9.21534,0.544006
6.61086,9.21534,0.544006
6.67095,9.21534,0.542908
6.60053,9.21534,0.542908
6.44447,9.21534,0.544922
6.47946,9.21534,0.544922
6.67086,9.21534,0.536316
6.62729,9.21534,0.536316
6.53213,9.21534,0.5354
6.5064,9.21534,0.5354
6.41885,9.21534,0.533569
6.51476,9.21534,0.533569
6.56583,9.21534,0.537231
6.5738,9.21534,0.537231
6.52259,9.21534,0.541077
6.45404,9.21534,0.541077
6.57612,9.21534,0.541992
6.52296,9.21534,0.541992
6.29685,9.21534,0.54071
6.28868,9.21534,0.54071
6.22812,9.42478,0.535034
6.26316,9.42478,0.535034
6.26239,9.42478,0.534119
6.18345,9.42478,0.534119
6.17513,9.63422,0.525879
6.04536,9.63422,0.525879
5.93171,9.63422,0.532471
5.9759,9.63422,0.532471
5.88874,9.63422,0.516357
5.9063,9.63422,0.516357
5.84596,9.63422,0.518372
5.7588,9.63422,0.518372
5.78536,9.63422,0.510498
5.85488,9.63422,0.510498
5.82774,9.84366,0.519287
5.91484,9.84366,0.519287
5.81929,9.73894,0.511047
5.78466,9.73894,0.511047
5.82821,9.73894,0.515076
5.75058,9.73894,0.515076
5.74129,9.73894,0.515076
5.77574,9.73894,0.515076
5.81972,9.73894,0.510132
5.92318,9.73894,0.510132
5.9064,9.73894,0.514526
6.02824,9.73894,0.514526
6.07185,9.73894,0.509216
6.03727,9.73894,0.509216
6.07135,9.63422,0.518188
6.14191,9.63422,0.518188
6.22844,9.63422,0.514343
6.1406,9.63422,0.514343
6.19309,9.63422,0.515808
6.22655,9.63422,0.515808
6.27132,9.5295,0.510132
6.28057,9.5295,0.510132
6.26126,9.5295,0.519653
6.34903,9.5295,0.519653
6.31514,9.5295,0.530457
6.34134,9.5295,0.530457
6.43663,9.21534,0.525513
6.42732,9.21534,0.525513
6.42759,9.21534,0.533752
6.46241,9.21534,0.533752
6.54068,9.21534,0.539612
6.63652,9.21534,0.539612
6.60971,9.42478,0.541992
6.62714,9.42478,0.541992
6.65343,9.42478,0.525696
6.5663,9.42478,0.525696
6.46177,9.42478,0.528625
6.41754,9.42478,0.528625
6.39213,9.42478,0.523682
6.44468,9.42478,0.523682
6.54021,9.32006,0.529541
6.5138,9.32006,0.529541
6.43573,9.32006,0.526978
6.51433,9.32006,0.526978
6.52291,9.21534,0.536682
6.58319,9.21534,0.536682
6.60038,9.32006,0.544739
6.60071,9.32006,0.544739
6.5925,9.32006,0.53595
6.48829,9.32006,0.53595
6.43594,9.32006,0.529358
6.31473,9.32006,0.529358
6.19385,9.32006,0.53009
6.23654,9.32006,0.53009
6.22619,9.32006,0.53833
6.22761,9.32006,0.53833
6.25417,9.42478,0.536133
6.15751,9.42478,0.536133
6.13177,9.42478,0.535767
6.08029,9.42478,0.535767
5.94102,9.84366,0.524414
5.89771,9.84366,0.524414
5.78461,10.1578,0.507751
5.80245,10.1578,0.507751
5.64523,10.1578,0.490173
5.60109,10.1578,0.490173
5.55813,10.2625,0.488708
5.48967,10.2625,0.488708
5.67229,10.2625,0.494568
5.77635,10.2625,0.494568
5.62819,10.2625,0.494568
5.58532,10.1578,0.478821
5.65391,10.0531,0.489807
5.66315,10.0531,0.489807
5.65516,10.0531,0.491089
5.63765,10.0531,0.491089
5.76795,9.84366,0.501892
5.93297,9.84366,0.501892
5.97639,9.84366,0.499329
6.03756,9.84366,0.499329
6.06346,9.73894,0.512146
6.08003,9.73894,0.512146
6.10513,9.73894,0.506836
6.10603,9.73894,0.506836
6.29753,9.73894,0.51178
6.24498,9.73894,0.51178
6.20152,9.73894,0.508301
6.20939,9.73894,0.508301
6.17578,9.73894,0.512329
6.32465,9.73894,0.512329
6.30569,9.73894,0.512329
6.33183,9.63422,0.519104
6.244,9.42478,0.512695
6.17507,9.42478,0.512695
6.34134,9.42478,0.523682
6.51444,9.42478,0.523682
6.54122,9.42478,0.523682
6.48829,9.42478,0.529175
6.48792,9.42478,0.529175
6.5401,9.42478,0.525146
6.41016,9.42478,0.527344
6.43689,9.42478,0.527344
6.49702,9.42478,0.528442
6.51459,9.42478,0.528442
6.41001,9.42478,0.528625
6.32285,9.42478,0.528625
6.40185,9.42478,0.521667
6.45383,9.42478,0.521667
6.50544,9.42478,0.531921
6.53074,9.42478,0.531921
6.41853,9.42478,0.531921
6.41012,9.42478,0.5354
6.42616,9.42478,0.537781
6.47914,9.42478,0.537781
6.42774,9.42478,0.526245
6.30599,9.42478,0.526245
6.22808,9.42478,0.528442
6.17598,9.42478,0.528442
6.16735,9.42478,0.529724
6.19294,9.42478,0.529724
6.2365,9.42478,0.532654
6.31483,9.42478,0.532654
6.15736,9.63422,0.532471
6.14055,9.63422,0.532471
6.17578,9.73894,0.522217
5.97522,9.73894,0.522217
5.87944,9.94838,0.510132
5.8544,9.94838,0.510132
5.69867,9.94838,0.491638
5.62047,9.94838,0.491638
5.53308,9.94838,0.50592
5.75002,9.94838,0.50592
5.77584,9.94838,0.507751
5.82783,9.94838,0.507751
5.82854,9.94838,0.502441
5.75011,9.94838,0.502441
5.74148,9.84366,0.504089
5.68943,9.84366,0.504089
5.73195,9.84366,0.499878
5.91435,9.84366,0.499878
5.87114,9.73894,0.51416
5.93268,9.73894,0.51416
6.01995,9.73894,0.506104
6.04649,9.73894,0.506104
6.13287,9.63422,0.520752
6.24528,9.63422,0.520752
6.19233,9.63422,0.516907
6.21863,9.63422,0.516907
6.2103,9.63422,0.520935
6.23603,9.63422,0.520935
6.30533,9.63422,0.512329
6.33272,9.63422,0.512329
6.36729,9.63422,0.518921
6.26187,9.63422,0.518921
6.27102,9.63422,0.519287
6.33137,9.63422,0.519287
6.34872,9.5295,0.520203
6.45294,9.5295,0.520203
6.26157,9.5295,0.51709
6.18385,9.5295,0.51709
6.17503,9.5295,0.520752
6.13247,9.5295,0.520752
6.30673,9.5295,0.520203
6.33158,9.5295,0.520203
6.34097,9.5295,0.519653
6.3675,9.5295,0.519653
6.25448,9.5295,0.526794
6.33184,9.5295,0.526794
6.34051,9.32006,0.514526
6.27041,9.32006,0.514526
6.28792,9.32006,0.53064
6.33189,9.32006,0.53064
6.35736,9.21534,0.533203
6.42679,9.21534,0.533203
6.53972,9.32006,0.541626
6.531,9.32006,0.541626
6.52359,9.32006,0.53595
6.44473,9.32006,0.53595
6.32259,9.21534,0.533752
6.26132,9.21534,0.533752
6.18274,9.11062,0.538879
6.2534,9.11062,0.538879
6.26228,9.11062,0.542175
6.29768,9.11062,0.542175
6.28868,9.11062,0.549133
6.27045,9.11062,0.549133
6.30584,9.11062,0.545837
6.22812,9.11062,0.545837
6.10603,9.11062,0.550232
6.06217,9.11062,0.550232
5.99312,9.21534,0.542358
6.01137,9.21534,0.542358
5.95927,9.42478,0.542725
5.90611,9.42478,0.542725
5.89685,9.42478,0.522766
5.79395,9.42478,0.522766
5.71557,9.42478,0.528076
5.83684,9.42478,0.528076
5.8285,9.32006,0.528625
5.88088,9.32006,0.528625
5.90717,9.32006,0.540161
5.94917,9.32006,0.540161
5.98458,9.11062,0.534485
5.92391,9.11062,0.534485
5.96673,9.11062,0.539978
6.08009,9.11062,0.539978
6.22686,9.11062,0.546387
6.29593,9.11062,0.546387
6.31339,9.0059,0.544373
6.36687,9.0059,0.544373
6.29778,9.0059,0.546204
6.31452,9.0059,0.546204
6.41843,9.0059,0.554993
6.37466,9.0059,0.554993
6.3401,9.0059,0.549316
6.37487,9.0059,0.549316
6.36604,9.0059,0.542542
6.42679,9.0059,0.542542
6.51353,9.11062,0.545288
6.54053,9.11062,0.545288
6.57526,9.21534,0.544922
6.55779,9.21534,0.544922
6.57526,9.21534,0.544373
6.53972,9.21534,0.544373
6.54068,9.21534,0.537781
6.54926,9.21534,0.537781
6.36546,9.0059,0.537781
6.36614,9.0059,0.537781
6.40054,9.0059,0.546387
6.39234,9.0059,0.546387
6.57617,9.0059,0.549133
6.59213,9.0059,0.549133
6.56669,9.21534,0.547302
6.5317,9.21534,0.547302
6.46897,9.21534,0.545837
6.5565,9.21534,0.545837
6.4705,9.32006,0.532288
6.37487,9.32006,0.532288
6.35756,9.21534,0.534851
6.3322,9.21534,0.534851
6.34925,9.21534,0.528442
6.36619,9.21534,0.528442
6.47077,9.21534,0.54657
6.50518,9.21534,0.54657
6.39301,9.21534,0.537964
6.41969,9.21534,0.537964
6.46289,9.21534,0.537964
6.45294,9.21534,0.542908
6.26106,9.21534,0.538147
6.19238,9.21534,0.538147
6.2102,9.21534,0.537598
6.26285,9.21534,0.537598
6.21964,9.21534,0.541626
6.19193,9.21534,0.541626
6.15716,9.11062,0.539429
6.08822,9.11062,0.539429
6.03672,9.0059,0.547119
6.04531,9.0059,0.547119
6.05339,9.0059,0.549683
6.17573,9.0059,0.549683
6.11506,9.0059,0.555908
6.14165,9.0059,0.555908
6.0718,9.0059,0.539612
6.00999,9.0059,0.539612
6.07085,9.0059,0.548035
6.11461,9.0059,0.548035
6.08003,9.11062,0.544556
6.15786,9.11062,0.544556
6.08896,9.0059,0.548218
6.07195,9.0059,0.548218
6.10623,9.0059,0.543457
6.09695,9.0059,0.543457
6.21889,9.0059,0.548767
6.18486,9.0059,0.548767
6.24466,9.0059,0.548218
6.29665,9.0059,0.548218
6.227,8.90118,0.551147
6.43695,8.90118,0.551147
6.46304,8.90118,0.554626
6.50491,8.90118,0.554626
6.54847,8.90118,0.559204
6.53936,8.90118,0.559204
6.54915,9.11062,0.552063
6.55065,9.11062,0.552063
6.5669,9.11062,0.540894
6.60868,9.11062,0.540894
6.50463,9.21534,0.536682
6.50571,9.21534,0.536682
6.56626,9.21534,0.540527
6.53133,9.21534,0.540527
6.5409,9.32006,0.545471
6.61051,9.32006,0.545471
6.6282,9.42478,0.531555
6.47067,9.42478,0.531555
6.36552,9.42478,0.528992
6.45394,9.42478,0.528992
6.43583,9.63422,0.523315
6.44468,9.63422,0.523315
6.49761,9.63422,0.520203
6.47067,9.63422,0.520203
6.41022,9.63422,0.514893
6.3231,9.63422,0.514893
6.3136,9.73894,0.518555
6.42732,9.73894,0.518555
6.24537,9.73894,0.51178
6.11521,9.73894,0.51178
6.09774,9.73894,0.507751
6.1419,9.73894,0.507751
6.21863,9.84366,0.51416
6.18319,9.84366,0.51416
6.32325,9.73894,0.512695
6.31391,9.73894,0.512695
6.12293,9.63422,0.514709
6.21854,9.63422,0.514709
6.21889,9.63422,0.515442
6.11425,9.63422,0.515442
6.04402,9.63422,0.518555
6.05364,9.63422,0.518555
6.01936,9.63422,0.514893
6.0021,9.63422,0.514893
6.03717,9.5295,0.521484
6.12399,9.5295,0.521484
6.08063,9.5295,0.527344
5.99282,9.5295,0.527344
6.03603,9.21534,0.529907
6.01038,9.21534,0.529907
5.96761,9.21534,0.539063
6.0197,9.21534,0.539063
6.02809,9.21534,0.537231
5.99375,9.21534,0.537231
6.0016,9.42478,0.540344
6.04447,9.42478,0.540344
6.03549,9.42478,0.531921
5.98478,9.42478,0.531921
5.94195,9.42478,0.533752
5.99322,9.42478,0.533752
5.92357,9.21534,0.528076
5.871,9.21534,0.528076
5.98414,9.0059,0.539429
6.12414,9.0059,0.539429
6.18486,8.90118,0.544922
6.20254,8.90118,0.544922
6.41054,8.90118,0.552246
6.52329,8.90118,0.552246
6.41843,8.90118,0.554077
6.53978,8.90118,0.554077
6.53191,8.90118,0.551147
6.54943,8.90118,0.551147
6.57488,8.90118,0.553528
6.37508,8.90118,0.553528
6.56604,8.90118,0.551697
6.57488,8.90118,0.551697
6.55741,8.90118,0.551147
6.66146,8.90118,0.551147
6.65267,9.0059,0.553528
6.69809,9.0059,0.553528
6.62799,9.0059,0.556091
6.6256,9.0059,0.556091
6.66069,9.0059,0.547302
6.5841,9.0059,0.547302
6.52344,9.5295,0.550781
6.6006,9.5295,0.550781
6.55704,9.5295,0.527527
6.47056,9.5295,0.527527
6.2702,9.5295,0.524597
6.15816,9.5295,0.524597
6.19299,9.5295,0.524231
6.22747,9.5295,0.524231
6.30667,9.5295,0.531006
6.41043,9.5295,0.531006
6.34851,9.42478,0.521667
6.26233,9.42478,0.521667
6.19319,9.42478,0.53009
6.12369,9.42478,0.53009
6.16665,9.5295,0.523499
6.22015,9.5295,0.523499
6.31566,9.42478,0.529907
6.19198,9.42478,0.529907
6.17527,9.42478,0.531738
6.27133,9.42478,0.531738
6.17634,9.42478,0.537598
6.25452,9.42478,0.537598
6.12459,9.21534,0.526245
6.11541,9.21534,0.526245
6.07056,9.21534,0.534851
5.95756,9.21534,0.534851
6.0967,9.21534,0.54364
6.09744,9.21534,0.54364
6.11575,9.0059,0.545105
6.15857,9.0059,0.545105
6.01088,9.0059,0.55481
5.99371,9.0059,0.55481
6.02795,8.90118,0.555176
6.07185,8.90118,0.555176
5.96688,8.58702,0.556458
5.88908,8.58702,0.556458
5.94166,8.58702,0.556458
5.91479,8.58702,0.565796
5.96625,8.58702,0.577148
6.06193,8.58702,0.577148
6.19299,8.79646,0.568176
6.26398,8.79646,0.568176
6.20288,8.79646,0.563782
6.167,8.79646,0.563782
6.12339,8.79646,0.554077
6.10603,8.79646,0.554077
6.00229,8.4823,0.563599
6.01985,8.4823,0.563599
6.13257,8.4823,0.566162
6.22843,8.4823,0.566162
6.30543,8.27286,0.581177
6.38372,8.27286,0.581177
6.45398,8.27286,0.58136
6.60194,8.27286,0.58136
6.58362,8.37758,0.586853
6.62636,8.37758,0.586853
6.71381,8.27286,0.577332
6.61774,8.27286,0.577332
6.65267,8.27286,0.582092
6.6531,8.27286,0.582092
6.69601,8.27286,0.585388
6.7304,8.27286,0.585388
6.65153,8.37758,0.580994
6.78264,8.37758,0.580994
6.7923,8.27286,0.580994
6.852,8.27286,0.580994
6.91314,8.37758,0.587219
6.88762,8.37758,0.587219
6.96668,8.37758,0.585022
6.8624,8.37758,0.585022
6.81819,8.37758,0.585022
6.83522,8.69174,0.576965
8.4834,8.69174,1.39069
20.6077,8.69174,1.39069
37.0605,8.69174,1.90741
46.7793,8.69174,1.90741
52.0188,8.4823,2.07806
55.3228,8.4823,2.07806
55.8535,8.4823,2.22821
53.9612,8.4823,2.22821
50.0202,8.4823,1.94916
44.9204,8.4823,1.94916
43.4433,11.8333,1.76917
44.9117,11.8333,1.76917
46.3272,14.9749,1.69501
46.3847,14.9749,1.69501
46.3614,15.3938,1.81311
45.2335,15.3938,1.81311
42.7935,16.0221,1.6073
40.9508,16.0221,1.6073
40.3872,16.0221,1.6073
39.6688,17.0693,1.67761
38.8309,17.9071,1.71606
37.1907,17.9071,1.71606
35.2096,18.326,1.58551
33.5687,18.326,1.58551
32.547,18.4307,1.53296
32.4709,18.4307,1.53296
32.9396,20.0015,1.47418
33.0136,20.0015,1.47418
32.8127,20.2109,1.46338
32.8106,20.2109,1.46338
32.6712,20.5251,1.36377
31.7197,20.5251,1.36377
30.602,20.6298,1.17572
30.2451,20.6298,1.17572
30.0188,20.7345,1.16364
29.6947,20.7345,1.16364
29.2561,20.8392,0.960388
28.6292,20.8392,0.960388
27.7257,22.41,1.03638
27.2626,22.41,1.03638
26.7839,23.7714,0.916443
25.6364,23.7714,0.916443
25.0476,24.0855,0.904907
24.9326,24.0855,0.904907
24.9915,24.7139,0.878357
24.3327,24.7139,0.878357
23.5173,24.9233,0.957275
22.8868,24.9233,0.957275
22.406,25.5516,0.983093
22.0084,25.5516,0.983093
21.5779,25.9705,1.01752
22.0889,25.9705,1.01752
22.7027,26.1799,0.954529
22.3649,26.1799,0.954529
21.8358,26.3894,0.946655
21.8796,26.3894,0.946655
21.7861,26.3894,0.829834
21.2797,26.3894,0.829834
20.9258,26.3894,0.748169
20.8066,26.3894,0.748169
20.713,26.3894,0.676575
20.92,26.3894,0.676575
20.8683,26.3894,0.723816
20.4594,26.3894,0.723816
20.0911,26.7035,0.665039
19.4608,26.7035,0.665039
18.9906,27.0177,0.684998
18.9658,27.0177,0.684998
18.8968,27.1224,0.665588
18.1476,27.1224,0.665588
17.6124,27.2271,0.744873
17.1689,27.2271,0.744873
16.7479,27.8555,0.742126
16.5225,27.8555,0.742126
16.8752,28.2743,0.782227
17.6284,28.2743,0.782227
17.8884,28.6932,0.761536
17.9682,28.6932,0.761536
18.1488,28.6932,0.732239
18.1171,28.6932,0.732239
17.8468,28.6932,0.604431
17.646,28.6932,0.604431
17.7332,28.6932,0.558655
17.6555,28.6932,0.558655
17.0178,28.3791,0.580078
16.7138,28.3791,0.580078
16.4723,28.2743,0.537415
16.1589,28.2743,0.537415
16.1922,28.0649,0.579712
16.3338,28.0649,0.579712
16.2729,28.2743,0.56012
15.6334,28.2743,0.56012
15.0117,28.3791,0.643433
14.7594,28.3791,0.643433
14.4835,28.5885,0.612671
14.3526,28.5885,0.612671
14.4314,29.3215,0.650024
14.8736,29.3215,0.650024
15.1431,29.9499,0.644165
15.3007,29.9499,0.644165
15.6115,29.9499,0.595093
15.6092,29.9499,0.595093
15.4617,29.9499,0.552795
15.6108,29.9499,0.552795
15.87,29.9499,0.457214
15.5508,29.9499,0.457214
15.0134,29.3215,0.507385
14.7155,29.3215,0.507385
14.2912,29.2168,0.435425
13.8666,29.2168,0.435425
14.0081,29.2168,0.517273
14.2785,29.2168,0.517273
14.1401,29.2168,0.522217
13.7245,29.2168,0.522217
13.4619,29.3215,0.583923
13.3736,29.3215,0.583923
12.9585,29.3215,0.574768
13.0204,29.3215,0.574768
13.5429,29.3215,0.574768
13.648,30.264,0.550598
13.5946,30.4734,0.577148
13.8784,30.4734,0.577148
14.1535,30.6829,0.464905
14.0339,30.6829,0.464905
14.2163,30.6829,0.502991
14.7714,30.6829,0.502991
14.4847,30.4734,0.451172
14.1045,30.4734,0.451172
13.8081,30.4734,0.439819
13.5062,30.4734,0.439819
13.1704,29.8451,0.437622
12.9957,29.8451,0.437622
13.1024,29.531,0.437073
12.8157,29.531,0.437073
12.3185,29.531,0.541992
12.2593,29.531,0.541992
12.5812,29.531,0.560669
12.8941,29.531,0.560669
13.2566,30.264,0.581726
13.5947,30.264,0.581726
13.4397,30.6829,0.539246
13.2554,30.6829,0.539246
13.3769,30.8923,0.4823
13.4468,30.8923,0.4823
13.5752,31.1018,0.492737
13.8878,31.1018,0.492737
13.9408,30.8923,0.408508
13.8019,30.8923,0.408508
13.6025,30.8923,0.471497
13.4998,30.8923,0.471497
13.1866,30.7876,0.388916
12.8998,30.7876,0.388916
12.7265,30.264,0.431213
12.6579,30.264,0.431213
12.0965,30.264,0.4823
11.7147,30.264,0.4823
11.9546,30.264,0.532654
12.2163,30.264,0.532654
12.4434,30.264,0.532654
12.9371,30.0546,0.572388
13.3346,30.0546,0.534851
13.4108,30.0546,0.534851
13.3435,30.264,0.52771
13.5353,30.264,0.52771
13.6219,30.264,0.452271
13.5097,30.264,0.452271
13.6362,30.264,0.414001
13.7669,30.264,0.414001
13.5264,30.264,0.464355
13.2827,30.264,0.464355
13.2917,30.264,0.409058
13.2051,30.264,0.409058
13.0925,30.264,0.480835
13.163,30.264,0.480835
12.9362,30.1593,0.457581
12.3644,30.1593,0.457581
11.9821,30.1593,0.519836
11.9368,30.1593,0.519836
12.0425,30.1593,0.549683
12.4681,30.1593,0.549683
12.9722,29.8451,0.545288
13.2327,29.8451,0.545288
13.2917,29.8451,0.563599
13.4904,29.8451,0.563599
13.5663,29.8451,0.437805
13.2808,29.8451,0.437805
13.127,29.8451,0.472229
13.3961,29.8451,0.472229
13.4648,29.9499,0.403564
12.9786,29.9499,0.403564
13.0226,30.264,0.436523
13.2142,30.264,0.436523
12.9801,30.4734,0.443115
13.0497,30.4734,0.443115
13.2055,30.4734,0.43927
12.8852,30.4734,0.43927
12.2445,30.4734,0.525513
12.0612,30.4734,0.525513
12.1132,30.1593,0.524597
12.1991,30.1593,0.524597
12.5313,30.0546,0.551331
12.8003,30.0546,0.551331
12.9606,29.9499,0.5224
12.9263,29.9499,0.5224
12.9441,29.531,0.487244
13.0571,29.531,0.487244
12.8751,29.531,0.457031
13.0483,29.531,0.457031
13.4763,29.531,0.381409
13.3281,29.531,0.381409
12.7358,29.9499,0.441467
12.442,29.9499,0.441467
12.4587,30.8923,0.394958
12.6157,30.8923,0.394958
13.0412,30.8923,0.463074
13.2576,30.8923,0.463074
12.9701,30.8923,0.5224
12.7267,30.8923,0.5224
12.7616,30.6829,0.537964
12.6151,30.6829,0.537964
12.3045,30.1593,0.568909
12.5721,30.1593,0.568909
13.076,30.0546,0.502808
12.7984,30.0546,0.502808
12.4157,29.7404,0.527344
12.7631,29.7404,0.527344
13.0232,29.3215,0.437988
12.9462,29.3215,0.437988
13.4056,29.3215,0.439087
13.9599,29.3215,0.439087
13.4134,29.3215,0.445313
13.0053,29.3215,0.445313
13.066,30.4734,0.398804
12.9623,30.4734,0.398804
12.7868,30.4734,0.482483
13.0317,30.4734,0.482483
13.2774,30.7876,0.474426
12.9024,30.7876,0.474426
12.7282,30.7876,0.576782
12.979,30.7876,0.576782
13.1096,30.5782,0.579163
13.214,30.5782,0.579163
13.6729,30.4734,0.582642
14.1155,30.4734,0.582642
13.9165,30.0546,0.5755
13.7747,30.0546,0.5755
13.8617,29.7404,0.475525
13.7258,29.7404,0.475525
13.6827,29.7404,0.512878
14.1511,29.7404,0.512878
14.488,29.7404,0.438904
14.4589,29.7404,0.438904
14.4665,29.9499,0.522217
14.5468,29.9499,0.522217
14.0705,30.0546,0.440552
13.7496,30.0546,0.440552
13.8803,30.0546,0.457947
13.6553,30.0546,0.457947
13.1174,30.3687,0.542725
12.8838,30.3687,0.542725
13.0489,30.4734,0.570374
13.2056,30.4734,0.570374
13.411,30.4734,0.626038
14.1575,30.4734,0.626038
14.4434,30.4734,0.585938
14.3034,30.4734,0.585938
14.46,29.8451,0.574219
14.4507,29.8451,0.574219
14.0906,29.8451,0.574219
13.804,29.7404,0.451721
14.0786,29.7404,0.451721
14.4518,29.7404,0.443481
14.139,29.7404,0.49054
14.0522,29.7404,0.49054
14.0347,29.7404,0.49054
14.0095,29.7404,0.440918
14.0481,29.531,0.519836
14.161,29.531,0.519836
13.9856,29.8451,0.488342
13.2749,29.8451,0.488342
12.8058,30.1593,0.558105
12.7618,30.1593,0.558105
12.8153,30.3687,0.590698
13.2753,30.3687,0.590698
13.8887,30.4734,0.579712
14.0597,30.4734,0.579712
14.0166,30.4734,0.600769
14.2848,30.4734,0.600769
14.4945,30.4734,0.475342
14.157,30.4734,0.475342
13.8549,30.264,0.506836
14.1835,30.264,0.506836
14.0867,30.0546,0.40979
13.5859,30.0546,0.40979
13.4817,29.9499,0.463623
13.4833,29.9499,0.463623
13.2407,29.7404,0.442017
13.3006,29.7404,0.442017
13.5685,29.531,0.45575
13.4546,29.531,0.45575
12.805,29.531,0.535767
12.5118,29.531,0.535767
12.6403,29.531,0.518005
12.4529,29.531,0.518005
12.3761,30.1593,0.564148
12.84,30.1593,0.564148
13.178,30.6829,0.541809
13.2852,30.6829,0.541809
13.5607,30.6829,0.534119
13.8544,30.6829,0.534119
13.7181,30.6829,0.474426
13.7152,30.6829,0.474426
14.0688,30.5782,0.398621
13.8947,30.5782,0.398621
13.3845,30.0546,0.450623
13.1871,30.0546,0.450623
12.9361,29.9499,0.381775
12.7036,29.9499,0.381775
12.6924,29.9499,0.466553
12.9693,29.9499,0.466553
12.8312,29.531,0.485046
12.4242,29.531,0.485046
12.4236,29.531,0.544373
12.4851,29.531,0.544373
12.2524,29.531,0.539429
12.1918,29.531,0.539429
12.6507,30.7876,0.513794
12.8158,30.7876,0.513794
12.7624,30.7876,0.549316
13.196,30.7876,0.549316
13.4116,30.7876,0.435425
13.4394,30.7876,0.435425
13.6982,30.7876,0.455017
14.1034,30.7876,0.455017
13.8809,30.7876,0.437988
13.4477,30.7876,0.437988
13.3045,30.6829,0.399536
12.9663,30.6829,0.399536
12.634,30.0546,0.443848
12.6335,30.0546,0.443848
12.6575,29.9499,0.43396
12.3469,29.9499,0.43396
11.9841,29.9499,0.54895
12.1479,29.9499,0.54895
12.5227,29.9499,0.558838
12.6507,29.9499,0.558838
13.1932,30.7876,0.556091
13.4288,30.7876,0.556091
13.342,30.8923,0.537781
13.393,30.8923,0.537781
13.2982,30.8923,0.462158
13.414,30.8923,0.462158
13.7353,31.1018,0.504272
14.054,31.1018,0.504272
14.0351,30.8923,0.416931
13.6194,30.8923,0.416931
13.4306,30.8923,0.456848
13.2837,30.8923,0.456848
12.9638,30.3687,0.411438
12.728,30.3687,0.411438
12.6655,30.264,0.416931
12.3287,30.264,0.416931
11.8008,30.264,0.511597
11.6478,30.264,0.511597
11.9338,30.264,0.53302
12.1646,30.264,0.53302
12.425,30.1593,0.570374
13.058,30.1593,0.570374
13.2478,30.264,0.536682
13.1448,30.264,0.536682
13.3166,30.6829,0.496582
